# Pattern: combined
# Description: Commands with 2+ semantic gap types (complex patterns)
# Total commands: 68
# Coverage range: 0.0% - 100.0%
# Average coverage: 56.2%
# Average gap count: 2.0
#
# Commands sorted by coverage_pct (ascending) to prioritize gaps
#
command	parse_status	coverage_pct	missing_count	file_ops_count	command_type	dangerous	missing_tokens	semantic_gap_count	critical_gaps	gap_types
git add config/gptel/presets/bash-tools-example.md .beads/issues.jsonl && git commit -m "$(cat <<'EOF'\nAdd run_bash_command documentation to bash-tools-example preset (emacs-7jx)\n\nEnhances bash-tools-example.md with comprehensive run_bash_command\ntool documentation.\n\nAdded sections:\n- Tool signature with parameter descriptions\n- Command categorization (read_only, safe_write, dangerous, deny)\n- Detailed scope expansion flow (4-step process with examples)\n- Directory scope validation with error examples\n- Common usage patterns by category:\n  - Codebase exploration (find, grep)\n  - File creation (mkdir, echo)\n  - Git operations (status, log)\n  - Shell composition (pipes, filters)\n\nRemoved all migration content - clean break from never-production-tested\nrun_approved_command and shell_commands configuration.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/presets/claude-explore.md && git commit -m "$(cat <<'EOF'\nAdd comprehensive tool list to claude-explore preset\n\nThe preset content extensively describes using tree-sitter, ggtags, and\nprojectile tools for semantic code analysis, but only had read_file and\nrequest_scope_expansion in the tools list.\n\nAdded tools organized by category:\n- Tree-sitter (13 tools): AST analysis, function/class extraction\n- Ggtags (7 tools): Cross-file symbol lookup and navigation\n- Projectile (9 tools): Project-level context and search\n- Basic file ops: Glob, Grep, Read\n- Scope management: read_file, request_scope_expansion\n\nThis brings the tools list into alignment with the preset's documented\nmethodology which prioritizes semantic analysis over text search.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	1	:chain			2	1	command-substitution, heredoc
git add config/gptel/presets/claude-explore.md && git commit -m "$(cat <<'EOF'\nReplace basic file operations with scope-controlled tools in claude-explore\n\nRemoved unscoped tools (Glob, Grep, Read) and replaced with scope-controlled\nequivalents. The preset now exclusively uses scope-managed file access:\n\n- read_file: Scoped file reading\n- request_scope_expansion: Request additional access\n- get_scope_structure: Understand scope boundaries\n\nThis aligns with the scoped permission system used across other presets\nand ensures all file operations respect the paths configuration.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	1	:chain			2	1	command-substitution, heredoc
git add config/gptel/presets/claude-explore.md config/gptel/presets/claude-research.md && git commit -m "$(cat <<'EOF'\nAdd YAML frontmatter to claude-explore and claude-research presets\n\nBoth files previously started directly with content. Added proper YAML\nfrontmatter with description, model, tools, and paths sections.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/presets/planner.md config/gptel/presets/executor.md config/gptel/presets/zettelkasten.md config/gptel/presets/explorer.md config/gptel/presets/perplexity-researcher.md && git commit -m "$(cat <<'EOF'\nRemove redundant name field from preset frontmatter\n\nThe name field duplicates the filename and is not needed by the preset\nloader. Standardizes format to match claude-plan.md reference.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	5	:chain			2	1	command-substitution, heredoc
git add config/gptel/presets/system-explorer.md .beads/issues.jsonl && git commit -m "$(cat <<'EOF'\nCreate system-explorer preset for machine state discovery (emacs-6vf)\n\nNew preset enabling safe, comprehensive system exploration with broad\nread-only access and strict write denial.\n\nConfiguration:\n- Model: claude-sonnet-4-5-20250929 at 0.3 temperature (deterministic)\n- Paths: Broad read access (/**) with no write capability\n- Deny patterns: Protect sensitive files (SSH keys, credentials, shell\n  history, system security files, large metadata directories)\n\nbash_tools:\n- read_only (25 commands across 6 categories):\n  - OS info: uname, sw_vers, lsb_release\n  - File exploration: ls, cat, grep, find, file, stat, head, tail, wc\n  - Command discovery: which, whereis, type\n  - Package managers: brew, apt, yum, dnf, pip, npm, gem, cargo\n  - Process/network: ps, top, ifconfig, netstat\n  - Version control: git (read operations)\n- safe_write: [] (no write commands)\n- dangerous: [] (exploration doesn't need these)\n- deny: 10 destructive commands (rm, mv, cp, chmod, sudo, kill, etc)\n\nUse cases:\n- Environment audits and documentation\n- Dependency discovery (packages, versions, managers)\n- Configuration exploration (system settings, user configs)\n- Troubleshooting setup issues\n- Onboarding to new machines\n\nDocumentation includes security model, best practices, example workflows,\nand comparison with other presets.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/scope/scope-core.org config/gptel/scope/scope-core.el && git commit -m "$(cat <<'EOF'\nFix scope-core require error for scope-shell-tools\n\nRemoved unnecessary require statement for jf-gptel-scope-shell-tools from\nscope-core.org. The module is loaded by gptel.org in the correct order\n(after scope-core), and scope-core.el doesn't actually call any functions\nfrom scope-shell-tools at runtime.\n\nThe require was causing a load error on Emacs startup:\n  (file-missing "Cannot open load file" ... "jf-gptel-scope-shell-tools")\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/scope/scope-core.org config/gptel/scope/scope-core.el && git commit -m "$(cat <<'EOF'\nFix void-function error from documentation examples\n\nChanged documentation example blocks from #+begin_src elisp to\n#+begin_example to prevent them from being tangled into the .el file.\n\nThe examples were bare plists like (:allowed t) that were being evaluated\nas function calls, causing:\n  (void-function :allowed)\n\nThis affected 6 documentation blocks showing validator return value examples.\n\nCode blocks reduced from 26 to 20 after fix (6 doc examples excluded).\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/tools/persistent-agent.org config/gptel/tools/persistent-agent.el && git commit -m "$(cat <<'EOF'\nFix persistent agent preset name from 'explorer' to 'explore'\n\nThe persistent agent tool definition incorrectly referenced 'explorer' \nin its enum, but the actual preset is named 'explore'. This caused \n"Preset 'explorer' not found" errors when trying to invoke the agent.\n\nUpdated both the literate .org source and tangled .el file.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/tools/persistent-agent.org config/gptel/tools/persistent-agent.el && git commit -m "$(cat <<'EOF'\nFix PersistentAgent configuration isolation for buffer-local presets\n\nAfter switching from gptel-with-preset (dynamic scope) to gptel--apply-preset\n(buffer-local variables), gptel-request was called from parent buffer context\ninstead of agent buffer context. This caused the agent to inherit parent's\ntool list rather than using its own preset's tools. Wrap gptel-request in\nwith-current-buffer to ensure configuration lookup uses agent's buffer-local\nvariables.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	2	:chain			2	1	command-substitution, heredoc
git add config/gptel/tools/scope-shell-tools.org config/gptel/tools/scope-shell-tools.el config/gptel/presets/system-explorer.md && git commit -m "$(cat <<'EOF'\nFix run_bash_command scope validation bugs\n\nTwo critical bugs were blocking bash command execution:\n\n1. Undefined function: jf/gptel-scope--path-matches-any-pattern-p\n   - Changed to correct name: jf/gptel-scope--matches-any-pattern\n   - Function is defined in scope-core.el\n\n2. Config structure mismatch in path access\n   - Was: (plist-get (plist-get config :paths) :read)\n   - Now: (plist-get config :paths-read)\n   - Parser returns flat keys, not nested :paths plist\n\nThese bugs caused all bash commands to fail validation even with\ncorrect preset.md configuration. The system-explorer preset now\nworks as intended with broad read-only access.\n\nAlso added tools list to system-explorer preset YAML frontmatter.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	3	:chain			2	1	command-substitution, heredoc
git add openspec/changes/scoped-bash-command-execution/ && git commit -m "$(cat <<'EOF'\nAdd OpenSpec planning artifacts for scoped bash command execution\n\nCreated proposal, design, and specs for new run_bash_command tool that adds\ndirectory-scoped validation to shell command execution. Replaces\nrun_approved_command with category-based validation (read_only, safe_write,\ndangerous) that integrates with existing scope system path controls.\n\nKey artifacts:\n- proposal.md: Problem statement and breaking change to run_approved_command\n- design.md: 6 technical decisions, architecture, migration plan\n- specs/bash-tools/spec.md: 12 behavioral requirements for new capability\n- specs/gptel/scope.md: Delta spec extending scope validation with bash type\n\nReady for implementation via Beads workflow.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)"	SUCCESS	100.0	0	1	:chain			2	1	command-substitution, heredoc
git commit -m "$(cat <<'EOF'\nAdd OpenSpec and Beads workflow guidance to CLAUDE.md\n\nProvides clear prompts for when to use OpenSpec (planning non-trivial\nchanges) and Beads (issue tracking), with skill invocations. Keeps\nexplanations minimal since detailed processes are in skills.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)" && git status	SUCCESS	100.0	0	0	:chain			2	1	command-substitution, heredoc
git commit -m "$(cat <<'EOF'\nCreate OpenSpec spec for activities extensions\n\nCreated comprehensive behavioral spec documenting the activities extensions\nsystem (5 modules: activities, core, projectile, org-roam, transient).\n\n**Spec structure (7 sections):**\n1. Purpose and Architecture - Non-invasive design, integration patterns\n2. Metadata System - Schema v1 with versioning guarantees\n3. Lifecycle Integration - Resume/suspend behavior contracts\n4. Git Operations - Worktree/branch/none semantics with failure handling\n5. Org-Roam Integration - Document creation and three-way resolution\n6. Transient UI - Two-column interaction pattern with scope management\n7. Optional Dependencies - Runtime detection and graceful degradation\n\n**Philosophy:**\n- Documents behavioral contracts (what/why/how-it-integrates)\n- Excludes implementation details (those live in .org files)\n- Single unified spec (simpler than gptel's multi-file structure)\n- Versioned metadata schema for forward compatibility\n\n**Also created bead emacs-gcm:**\nTracks missing function activities-ext--prompt-git-action that breaks\nthe activities-ext-add-project command (called at core.el:332 but\nnever defined). Transient UI workflow unaffected.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)" && git status	SUCCESS	100.0	0	0	:chain			2	1	command-substitution, heredoc
git commit -m "$(cat <<'EOF'\nStreamline CLAUDE.md: reduce redundancy by 73%\n\nConsolidated overlapping sections and removed verbose explanations\nwhile preserving all essential information. Document is now more\nscannable for quick reference.\n\n- Merged 4 literate programming sections into 1\n- Condensed worktree docs from 300+ to 8 lines\n- Simplified module system from 3 subsections to 1\n- Reduced development workflow from 80+ to 12 lines\n- Combined writing/debugging elisp sections\n- Trimmed command reference to essentials only\n\nResult: 642 lines → 176 lines with all critical info intact.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)" && git status	SUCCESS	100.0	0	0	:chain			2	1	command-substitution, heredoc
git commit -m "$(cat <<'EOF'\nStreamline CLAUDE.md: reduce redundancy by 73%\n\nConsolidated overlapping sections and removed verbose explanations\nwhile preserving all essential information. Document is now more\nscannable for quick reference.\n\n- Merged 4 literate programming sections into 1\n- Condensed worktree docs from 300+ to 8 lines\n- Simplified module system from 3 subsections to 1\n- Reduced development workflow from 80+ to 12 lines\n- Combined writing/debugging elisp sections\n- Trimmed command reference to essentials only\n\nResult: 642 lines → 176 lines with all critical info intact.\n\nCo-Authored-By: Claude Sonnet 4.5 <noreply@anthropic.com>\nEOF\n)" && git status	SUCCESS	100.0	0	0	:chain			2	1	command-substitution, heredoc
